"year","indepyear","cowgroupid","isrelevant","isrelevant_firstyear","isincluded_firstyear","status_egip","onset_ko_flag","firstconf","britishcol_flag","frenchcol_flag"
1994,1956,62507000,1,1,0,0,0,0,1,0
1995,1956,62507000,1,1,0,0,0,0,1,0
1996,1956,62507000,1,1,0,0,0,0,1,0
1997,1956,62507000,1,1,0,0,0,0,1,0
1998,1956,62507000,1,1,0,0,0,0,1,0
1999,1956,62507000,1,1,0,0,0,0,1,0
2000,1956,62507000,1,1,0,0,0,0,1,0
2001,1956,62507000,1,1,0,0,0,0,1,0
2002,1956,62507000,1,1,0,0,0,0,1,0
2003,1956,62507000,1,1,0,0,0,0,1,0
2004,1956,62507000,1,1,0,0,0,0,1,0
2005,1956,62507000,1,1,0,0,0,0,1,0
2006,1956,62507000,1,1,0,0,0,0,1,0
2007,1956,62507000,1,1,0,0,0,0,1,0
2008,1956,62507000,1,1,0,0,0,0,1,0
2009,1956,62507000,1,1,0,0,0,0,1,0
1956,1956,62508000,1,1,0,0,0,0,1,0
1957,1956,62508000,1,1,0,0,0,0,1,0
1958,1956,62508000,1,1,0,0,0,0,1,0
1959,1956,62508000,1,1,0,0,0,0,1,0
1960,1956,62508000,1,1,0,0,0,0,1,0
1961,1956,62508000,1,1,0,0,0,0,1,0
1962,1956,62508000,1,1,0,0,0,0,1,0
1963,1956,62508000,1,1,0,0,0,0,1,0
1964,1956,62508000,1,1,0,0,0,0,1,0
1965,1956,62508000,1,1,0,0,0,0,1,0
1966,1956,62508000,1,1,0,0,0,0,1,0
1967,1956,62508000,1,1,0,0,0,0,1,0
1968,1956,62508000,1,1,0,0,0,0,1,0
1969,1956,62508000,1,1,0,0,0,0,1,0
1970,1956,62508000,1,1,0,0,0,0,1,0
1971,1956,62508000,1,1,0,0,0,0,1,0
1972,1956,62508000,1,1,0,0,0,0,1,0
1973,1956,62508000,1,1,0,0,0,0,1,0
1974,1956,62508000,1,1,0,0,0,0,1,0
1975,1956,62508000,1,1,0,0,0,0,1,0
1976,1956,62508000,1,1,0,0,0,0,1,0
1977,1956,62508000,1,1,0,0,0,0,1,0
1978,1956,62508000,1,1,0,0,0,0,1,0
1979,1956,62508000,1,1,0,0,0,0,1,0
1980,1956,62508000,1,1,0,0,0,0,1,0
1981,1956,62508000,1,1,0,0,0,0,1,0
1982,1956,62508000,1,1,0,0,0,0,1,0
1983,1956,62508000,1,1,0,0,1,1,1,0
1984,1956,62508000,1,1,0,0,0,0,1,0
1985,1956,62508000,1,1,0,0,0,0,1,0
1986,1956,62508000,1,1,0,0,0,0,1,0
1987,1956,62508000,1,1,0,0,0,0,1,0
1988,1956,62508000,1,1,0,0,0,0,1,0
1989,1956,62508000,1,1,0,0,0,0,1,0
1990,1956,62508000,1,1,0,0,0,0,1,0
1991,1956,62508000,1,1,0,0,0,0,1,0
1992,1956,62508000,1,1,0,0,0,0,1,0
1993,1956,62508000,1,1,0,0,0,0,1,0
1994,1956,62508000,1,1,0,0,0,0,1,0
1995,1956,62508000,1,1,0,0,0,0,1,0
1996,1956,62508000,1,1,0,0,0,0,1,0
1997,1956,62508000,1,1,0,0,0,0,1,0
1998,1956,62508000,1,1,0,0,0,0,1,0
1999,1956,62508000,1,1,0,0,0,0,1,0
2000,1956,62508000,1,1,0,0,0,0,1,0
2001,1956,62508000,1,1,0,0,0,0,1,0
2002,1956,62508000,1,1,0,0,0,0,1,0
2003,1956,62508000,1,1,0,0,0,0,1,0
2004,1956,62508000,1,1,0,0,0,0,1,0
2005,1956,62508000,1,1,0,0,0,0,1,0
2006,1956,62508000,1,1,0,0,0,0,1,0
2007,1956,62508000,1,1,0,0,0,0,1,0
2008,1956,62508000,1,1,0,0,0,0,1,0
2009,1956,62508000,1,1,0,0,0,0,1,0
1956,1956,62509000,1,1,0,0,0,0,1,0
1957,1956,62509000,1,1,0,0,0,0,1,0
1958,1956,62509000,1,1,0,0,0,0,1,0
1959,1956,62509000,1,1,0,0,0,0,1,0
1960,1956,62509000,1,1,0,0,0,0,1,0
1961,1956,62509000,1,1,0,0,0,0,1,0
1962,1956,62509000,1,1,0,0,0,0,1,0
1963,1956,62509000,1,1,0,0,0,0,1,0
1964,1956,62509000,1,1,0,0,0,0,1,0
1965,1956,62509000,1,1,0,0,0,0,1,0
1966,1956,62509000,1,1,0,0,0,0,1,0
1967,1956,62509000,1,1,0,0,0,0,1,0
1968,1956,62509000,1,1,0,0,0,0,1,0
1969,1956,62509000,1,1,0,0,0,0,1,0
1970,1956,62509000,1,1,0,0,0,0,1,0
1971,1956,62509000,1,1,0,0,0,0,1,0
1972,1956,62509000,1,1,0,0,0,0,1,0
1973,1956,62509000,1,1,0,0,0,0,1,0
1974,1956,62509000,1,1,0,0,0,0,1,0
1975,1956,62509000,1,1,0,0,0,0,1,0
1976,1956,62509000,1,1,0,0,0,0,1,0
1977,1956,62509000,1,1,0,0,0,0,1,0
1978,1956,62509000,1,1,0,0,0,0,1,0
1979,1956,62509000,1,1,0,0,0,0,1,0
1980,1956,62509000,1,1,0,0,0,0,1,0
1981,1956,62509000,1,1,0,0,0,0,1,0
1982,1956,62509000,1,1,0,0,0,0,1,0
1983,1956,62509000,1,1,0,0,0,0,1,0
1984,1956,62509000,1,1,0,0,0,0,1,0
1985,1956,62509000,1,1,0,0,0,0,1,0
1986,1956,62509000,1,1,0,0,0,0,1,0
1987,1956,62509000,1,1,0,0,0,0,1,0
1988,1956,62509000,1,1,0,0,0,0,1,0
1989,1956,62509000,1,1,0,0,0,0,1,0
1990,1956,62509000,1,1,0,0,0,0,1,0
1991,1956,62509000,1,1,0,0,0,0,1,0
1992,1956,62509000,1,1,0,0,0,0,1,0
1993,1956,62509000,1,1,0,0,0,0,1,0
1994,1956,62509000,1,1,0,0,0,0,1,0
1995,1956,62509000,1,1,0,0,0,0,1,0
1996,1956,62509000,1,1,0,0,0,0,1,0
1997,1956,62509000,1,1,0,0,0,0,1,0
1998,1956,62509000,1,1,0,0,0,0,1,0
1999,1956,62509000,1,1,0,0,0,0,1,0
2000,1956,62509000,1,1,0,0,0,0,1,0
2001,1956,62509000,1,1,0,0,0,0,1,0
2002,1956,62509000,1,1,0,0,0,0,1,0
2003,1956,62509000,1,1,0,0,0,0,1,0
2004,1956,62509000,1,1,0,0,0,0,1,0
2005,1956,62509000,1,1,0,0,0,0,1,0
2006,1956,62509000,1,1,0,0,0,0,1,0
2007,1956,62509000,1,1,0,0,0,0,1,0
2008,1956,62509000,1,1,0,0,0,0,1,0
2009,1956,62509000,1,1,0,0,0,0,1,0
1956,1956,62510000,1,1,0,0,0,0,1,0
1957,1956,62510000,1,1,0,0,0,0,1,0
1958,1956,62510000,1,1,0,0,0,0,1,0
1959,1956,62510000,1,1,0,0,0,0,1,0
1960,1956,62510000,1,1,0,0,0,0,1,0
1961,1956,62510000,1,1,0,0,0,0,1,0
1962,1956,62510000,1,1,0,0,0,0,1,0
1963,1956,62510000,1,1,0,0,0,0,1,0
1964,1956,62510000,1,1,0,0,0,0,1,0
1965,1956,62510000,1,1,0,0,0,0,1,0
1966,1956,62510000,1,1,0,0,0,0,1,0
1967,1956,62510000,1,1,0,0,0,0,1,0
1968,1956,62510000,1,1,0,0,0,0,1,0
1969,1956,62510000,1,1,0,0,0,0,1,0
1970,1956,62510000,1,1,0,0,0,0,1,0
1971,1956,62510000,1,1,0,0,0,0,1,0
1972,1956,62510000,1,1,0,0,0,0,1,0
1973,1956,62510000,1,1,0,0,0,0,1,0
1974,1956,62510000,1,1,0,0,0,0,1,0
1975,1956,62510000,1,1,0,0,0,0,1,0
1976,1956,62510000,1,1,0,0,0,0,1,0
1977,1956,62510000,1,1,0,0,0,0,1,0
1978,1956,62510000,1,1,0,0,0,0,1,0
1979,1956,62510000,1,1,0,0,0,0,1,0
1980,1956,62510000,1,1,0,0,0,0,1,0
1981,1956,62510000,1,1,0,0,0,0,1,0
1982,1956,62510000,1,1,0,0,0,0,1,0
1983,1956,62510000,1,1,0,0,0,0,1,0
1984,1956,62510000,1,1,0,0,0,0,1,0
1985,1956,62510000,1,1,0,0,0,0,1,0
1986,1956,62510000,1,1,0,0,0,0,1,0
1987,1956,62510000,1,1,0,0,0,0,1,0
1988,1956,62510000,1,1,0,0,0,0,1,0
1989,1956,62510000,1,1,0,0,0,0,1,0
1990,1956,62510000,1,1,0,0,0,0,1,0
1991,1956,62510000,1,1,0,0,0,0,1,0
1992,1956,62510000,1,1,0,0,0,0,1,0
1993,1956,62510000,1,1,0,0,0,0,1,0
1994,1956,62510000,1,1,0,0,0,0,1,0
1995,1956,62510000,1,1,0,0,0,0,1,0
1996,1956,62510000,1,1,0,0,0,0,1,0
1997,1956,62510000,1,1,0,0,0,0,1,0
1998,1956,62510000,1,1,0,0,0,0,1,0
1999,1956,62510000,1,1,0,0,0,0,1,0
2000,1956,62510000,1,1,0,0,0,0,1,0
2001,1956,62510000,1,1,0,0,0,0,1,0
2002,1956,62510000,1,1,0,0,0,0,1,0
2003,1956,62510000,1,1,0,0,0,0,1,0
2004,1956,62510000,1,1,0,0,0,0,1,0
2005,1956,62510000,1,1,0,0,0,0,1,0
2006,1956,62510000,1,1,0,0,0,0,1,0
2007,1956,62510000,1,1,0,0,0,0,1,0
2008,1956,62510000,1,1,0,0,0,0,1,0
2009,1956,62510000,1,1,0,0,0,0,1,0
1956,1956,62511000,1,1,0,0,0,0,1,0
1957,1956,62511000,1,1,0,0,0,0,1,0
1958,1956,62511000,1,1,0,0,0,0,1,0
1959,1956,62511000,1,1,0,0,0,0,1,0
1960,1956,62511000,1,1,0,0,0,0,1,0
1961,1956,62511000,1,1,0,0,0,0,1,0
1962,1956,62511000,1,1,0,0,0,0,1,0
1963,1956,62511000,1,1,0,0,1,1,1,0
1964,1956,62511000,1,1,0,0,0,0,1,0
1965,1956,62511000,1,1,0,0,0,0,1,0
1966,1956,62511000,1,1,0,0,0,0,1,0
1967,1956,62511000,1,1,0,0,0,0,1,0
1968,1956,62511000,1,1,0,0,0,0,1,0
1969,1956,62511000,1,1,0,0,0,0,1,0
1970,1956,62511000,1,1,0,0,0,0,1,0
1971,1956,62511000,1,1,0,0,0,0,1,0
1972,1956,62511000,1,1,0,0,0,0,1,0
1973,1956,62511000,1,1,0,0,0,0,1,0
1974,1956,62511000,1,1,0,0,0,0,1,0
1975,1956,62511000,1,1,0,0,0,0,1,0
1976,1956,62511000,1,1,0,0,0,0,1,0
1977,1956,62511000,1,1,0,0,0,0,1,0
1978,1956,62511000,1,1,0,0,0,0,1,0
1979,1956,62511000,1,1,0,0,0,0,1,0
1980,1956,62511000,1,1,0,0,0,0,1,0
1981,1956,62511000,1,1,0,0,0,0,1,0
1982,1956,62511000,1,1,0,0,0,0,1,0
1983,1956,62511000,1,1,0,0,1,0,1,0
1984,1956,62511000,1,1,0,0,0,0,1,0
1985,1956,62511000,1,1,0,0,0,0,1,0
1986,1956,62511000,1,1,0,0,0,0,1,0
1987,1956,62511000,1,1,0,0,0,0,1,0
1988,1956,62511000,1,1,0,0,0,0,1,0
1989,1956,62511000,1,1,0,0,0,0,1,0
1990,1956,62511000,1,1,0,0,0,0,1,0
1991,1956,62511000,1,1,0,0,0,0,1,0
1992,1956,62511000,1,1,0,0,0,0,1,0
1993,1956,62511000,1,1,0,0,0,0,1,0
1994,1956,62511000,1,1,0,0,0,0,1,0
1995,1956,62511000,1,1,0,0,0,0,1,0
1996,1956,62511000,1,1,0,0,0,0,1,0
1997,1956,62511000,1,1,0,0,0,0,1,0
1998,1956,62511000,1,1,0,0,0,0,1,0
1999,1956,62511000,1,1,0,0,0,0,1,0
2000,1956,62511000,1,1,0,0,0,0,1,0
2001,1956,62511000,1,1,0,0,0,0,1,0
2002,1956,62511000,1,1,0,0,0,0,1,0
2003,1956,62511000,1,1,0,0,0,0,1,0
2004,1956,62511000,1,1,0,0,0,0,1,0
2005,1956,62511000,1,1,0,0,0,0,1,0
2006,1956,62511000,1,1,0,0,0,0,1,0
2007,1956,62511000,1,1,0,0,0,0,1,0
2008,1956,62511000,1,1,0,0,0,0,1,0
2009,1956,62511000,1,1,0,0,0,0,1,0
1956,1956,62512000,1,1,1,1,0,0,1,0
1957,1956,62512000,1,1,1,1,0,0,1,0
1958,1956,62512000,1,1,1,1,0,0,1,0
1959,1956,62512000,1,1,1,1,0,0,1,0
1960,1956,62512000,1,1,1,1,0,0,1,0
1961,1956,62512000,1,1,1,1,0,0,1,0
1962,1956,62512000,1,1,1,1,0,0,1,0
1963,1956,62512000,1,1,1,1,0,0,1,0
1964,1956,62512000,1,1,1,1,0,0,1,0
1965,1956,62512000,1,1,1,1,0,0,1,0
1966,1956,62512000,1,1,1,1,0,0,1,0
1967,1956,62512000,1,1,1,1,0,0,1,0
1968,1956,62512000,1,1,1,1,0,0,1,0
1969,1956,62512000,1,1,1,1,0,0,1,0
1970,1956,62512000,1,1,1,1,0,0,1,0
1971,1956,62512000,1,1,1,1,0,0,1,0
1972,1956,62512000,1,1,1,1,0,0,1,0
1973,1956,62512000,1,1,1,1,0,0,1,0
1974,1956,62512000,1,1,1,1,0,0,1,0
1975,1956,62512000,1,1,1,1,0,0,1,0
1976,1956,62512000,1,1,1,1,0,0,1,0
1977,1956,62512000,1,1,1,1,0,0,1,0
1978,1956,62512000,1,1,1,1,0,0,1,0
1979,1956,62512000,1,1,1,1,0,0,1,0
1980,1956,62512000,1,1,1,1,0,0,1,0
1981,1956,62512000,1,1,1,1,0,0,1,0
1982,1956,62512000,1,1,1,1,0,0,1,0
1983,1956,62512000,1,1,1,1,0,0,1,0
1984,1956,62512000,1,1,1,1,0,0,1,0
1985,1956,62512000,1,1,1,1,0,0,1,0
1986,1956,62512000,1,1,1,1,0,0,1,0
1987,1956,62512000,1,1,1,1,0,0,1,0
1988,1956,62512000,1,1,1,1,0,0,1,0
1989,1956,62512000,1,1,1,1,0,0,1,0
1990,1956,62512000,1,1,1,1,0,0,1,0
1991,1956,62512000,1,1,1,1,0,0,1,0
1992,1956,62512000,1,1,1,1,0,0,1,0
1993,1956,62512000,1,1,1,1,0,0,1,0
1994,1956,62512000,1,1,1,1,0,0,1,0
1995,1956,62512000,1,1,1,1,0,0,1,0
1996,1956,62512000,1,1,1,1,0,0,1,0
1997,1956,62512000,1,1,1,1,0,0,1,0
1998,1956,62512000,1,1,1,1,0,0,1,0
1999,1956,62512000,1,1,1,1,0,0,1,0
2000,1956,62512000,1,1,1,1,0,0,1,0
2001,1956,62512000,1,1,1,1,0,0,1,0
2002,1956,62512000,1,1,1,1,0,0,1,0
2003,1956,62512000,1,1,1,1,0,0,1,0
2004,1956,62512000,1,1,1,1,0,0,1,0
2005,1956,62512000,1,1,1,1,0,0,1,0
2006,1956,62512000,1,1,1,1,0,0,1,0
2007,1956,62512000,1,1,1,1,0,0,1,0
2008,1956,62512000,1,1,1,1,0,0,1,0
2009,1956,62512000,1,1,1,1,0,0,1,0
1956,1956,62513000,1,1,0,0,0,0,1,0
1957,1956,62513000,1,1,0,0,0,0,1,0
1958,1956,62513000,1,1,0,0,0,0,1,0
1959,1956,62513000,1,1,0,0,0,0,1,0
1960,1956,62513000,1,1,0,0,0,0,1,0
1961,1956,62513000,1,1,0,0,0,0,1,0
1962,1956,62513000,1,1,0,0,0,0,1,0
1963,1956,62513000,1,1,0,0,0,0,1,0
1964,1956,62513000,1,1,0,0,0,0,1,0
1965,1956,62513000,1,1,0,0,0,0,1,0
1966,1956,62513000,1,1,0,0,0,0,1,0
1967,1956,62513000,1,1,0,0,0,0,1,0
1968,1956,62513000,1,1,0,0,0,0,1,0
1969,1956,62513000,1,1,0,0,0,0,1,0
1970,1956,62513000,1,1,0,0,0,0,1,0
1971,1956,62513000,1,1,0,0,0,0,1,0
1972,1956,62513000,1,1,0,0,0,0,1,0
1973,1956,62513000,1,1,0,0,0,0,1,0
1974,1956,62513000,1,1,0,0,0,0,1,0
1975,1956,62513000,1,1,0,0,0,0,1,0
1976,1956,62513000,1,1,0,0,0,0,1,0
1977,1956,62513000,1,1,0,0,0,0,1,0
1978,1956,62513000,1,1,0,0,0,0,1,0
1979,1956,62513000,1,1,0,0,0,0,1,0
1980,1956,62513000,1,1,0,0,0,0,1,0
1981,1956,62513000,1,1,0,0,0,0,1,0
1982,1956,62513000,1,1,0,0,0,0,1,0
1983,1956,62513000,1,1,0,0,1,1,1,0
1984,1956,62513000,1,1,0,0,0,0,1,0
1985,1956,62513000,1,1,0,0,0,0,1,0
1986,1956,62513000,1,1,0,0,0,0,1,0
1987,1956,62513000,1,1,0,0,0,0,1,0
1988,1956,62513000,1,1,0,0,0,0,1,0
1989,1956,62513000,1,1,0,0,0,0,1,0
1990,1956,62513000,1,1,0,0,0,0,1,0
1991,1956,62513000,1,1,0,0,0,0,1,0
1992,1956,62513000,1,1,0,0,0,0,1,0
1993,1956,62513000,1,1,0,0,0,0,1,0
1994,1956,62513000,1,1,0,0,0,0,1,0
1995,1956,62513000,1,1,0,0,0,0,1,0
1996,1956,62513000,1,1,0,0,0,0,1,0
1997,1956,62513000,1,1,0,0,0,0,1,0
1998,1956,62513000,1,1,0,0,0,0,1,0
1999,1956,62513000,1,1,0,0,0,0,1,0
2000,1956,62513000,1,1,0,0,0,0,1,0
2001,1956,62513000,1,1,0,0,0,0,1,0
2002,1956,62513000,1,1,0,0,0,0,1,0
2003,1956,62513000,1,1,0,0,0,0,1,0
2004,1956,62513000,1,1,0,0,0,0,1,0
2005,1956,62513000,1,1,0,0,0,0,1,0
2006,1956,62513000,1,1,0,0,0,0,1,0
2007,1956,62513000,1,1,0,0,0,0,1,0
2008,1956,62513000,1,1,0,0,0,0,1,0
2009,1956,62513000,1,1,0,0,0,0,1,0
1956,1956,62514000,0,0,0,0,0,0,1,0
1957,1956,62514000,0,0,0,0,0,0,1,0
1958,1956,62514000,0,0,0,0,0,0,1,0
1959,1956,62514000,0,0,0,0,0,0,1,0
1960,1956,62514000,0,0,0,0,0,0,1,0
1961,1956,62514000,0,0,0,0,0,0,1,0
1962,1956,62514000,0,0,0,0,0,0,1,0
1963,1956,62514000,0,0,0,0,0,0,1,0
1964,1956,62514000,0,0,0,0,0,0,1,0
1965,1956,62514000,0,0,0,0,0,0,1,0
1966,1956,62514000,0,0,0,0,0,0,1,0
1967,1956,62514000,0,0,0,0,0,0,1,0
1968,1956,62514000,0,0,0,0,0,0,1,0
1969,1956,62514000,0,0,0,0,0,0,1,0
1970,1956,62514000,0,0,0,0,0,0,1,0
1971,1956,62514000,0,0,0,0,0,0,1,0
1972,1956,62514000,0,0,0,0,0,0,1,0
1973,1956,62514000,0,0,0,0,0,0,1,0
1974,1956,62514000,0,0,0,0,0,0,1,0
1975,1956,62514000,0,0,0,0,0,0,1,0
1976,1956,62514000,0,0,0,0,0,0,1,0
1977,1956,62514000,0,0,0,0,0,0,1,0
1978,1956,62514000,0,0,0,0,0,0,1,0
1979,1956,62514000,0,0,0,0,0,0,1,0
1980,1956,62514000,0,0,0,0,0,0,1,0
1981,1956,62514000,0,0,0,0,0,0,1,0
1982,1956,62514000,0,0,0,0,0,0,1,0
1983,1956,62514000,0,0,0,0,0,0,1,0
1984,1956,62514000,0,0,0,0,0,0,1,0
1985,1956,62514000,0,0,0,0,0,0,1,0
1986,1956,62514000,0,0,0,0,0,0,1,0
1987,1956,62514000,0,0,0,0,0,0,1,0
1988,1956,62514000,0,0,0,0,0,0,1,0
1989,1956,62514000,0,0,0,0,0,0,1,0
1990,1956,62514000,0,0,0,0,0,0,1,0
1991,1956,62514000,0,0,0,0,0,0,1,0
1992,1956,62514000,0,0,0,0,0,0,1,0
1993,1956,62514000,0,0,0,0,0,0,1,0
1994,1956,62514000,0,0,0,0,0,0,1,0
1995,1956,62514000,0,0,0,0,0,0,1,0
1996,1956,62514000,0,0,0,0,0,0,1,0
1997,1956,62514000,0,0,0,0,0,0,1,0
1998,1956,62514000,0,0,0,0,0,0,1,0
1999,1956,62514000,0,0,0,0,0,0,1,0
2000,1956,62514000,0,0,0,0,0,0,1,0
2001,1956,62514000,0,0,0,0,0,0,1,0
2002,1956,62514000,0,0,0,0,0,0,1,0
2003,1956,62514000,0,0,0,0,1,1,1,0
2004,1956,62514000,1,0,0,0,0,0,1,0
2005,1956,62514000,1,0,0,0,0,0,1,0
2006,1956,62514000,1,0,0,0,0,0,1,0
2007,1956,62514000,1,0,0,0,0,0,1,0
2008,1956,62514000,1,0,0,0,0,0,1,0
2009,1956,62514000,1,0,0,0,0,0,1,0
1956,1956,62515000,0,0,0,0,0,0,1,0
1957,1956,62515000,0,0,0,0,0,0,1,0
1958,1956,62515000,0,0,0,0,0,0,1,0
1959,1956,62515000,0,0,0,0,0,0,1,0
1960,1956,62515000,0,0,0,0,0,0,1,0
1961,1956,62515000,0,0,0,0,0,0,1,0
1962,1956,62515000,0,0,0,0,0,0,1,0
1963,1956,62515000,0,0,0,0,0,0,1,0
1964,1956,62515000,0,0,0,0,0,0,1,0
1965,1956,62515000,0,0,0,0,0,0,1,0
1966,1956,62515000,0,0,0,0,0,0,1,0
1967,1956,62515000,0,0,0,0,0,0,1,0
1968,1956,62515000,0,0,0,0,0,0,1,0
1969,1956,62515000,0,0,0,0,0,0,1,0
1970,1956,62515000,0,0,0,0,0,0,1,0
1971,1956,62515000,0,0,0,0,0,0,1,0
1972,1956,62515000,0,0,0,0,0,0,1,0
1973,1956,62515000,0,0,0,0,0,0,1,0
1974,1956,62515000,0,0,0,0,0,0,1,0
1975,1956,62515000,0,0,0,0,0,0,1,0
1976,1956,62515000,0,0,0,0,0,0,1,0
1977,1956,62515000,0,0,0,0,0,0,1,0
1978,1956,62515000,0,0,0,0,0,0,1,0
1979,1956,62515000,0,0,0,0,0,0,1,0
1980,1956,62515000,0,0,0,0,0,0,1,0
1981,1956,62515000,0,0,0,0,0,0,1,0
1982,1956,62515000,0,0,0,0,0,0,1,0
1983,1956,62515000,0,0,0,0,0,0,1,0
1984,1956,62515000,0,0,0,0,0,0,1,0
1985,1956,62515000,0,0,0,0,0,0,1,0
1986,1956,62515000,0,0,0,0,0,0,1,0
1987,1956,62515000,0,0,0,0,0,0,1,0
1988,1956,62515000,0,0,0,0,0,0,1,0
1989,1956,62515000,0,0,0,0,0,0,1,0
1990,1956,62515000,0,0,0,0,0,0,1,0
1991,1956,62515000,0,0,0,0,0,0,1,0
1992,1956,62515000,0,0,0,0,0,0,1,0
1993,1956,62515000,0,0,0,0,0,0,1,0
1994,1956,62515000,0,0,0,0,0,0,1,0
1995,1956,62515000,0,0,0,0,0,0,1,0
1996,1956,62515000,0,0,0,0,0,0,1,0
1997,1956,62515000,0,0,0,0,0,0,1,0
1998,1956,62515000,0,0,0,0,0,0,1,0
1999,1956,62515000,0,0,0,0,0,0,1,0
2000,1956,62515000,0,0,0,0,0,0,1,0
2001,1956,62515000,0,0,0,0,0,0,1,0
2002,1956,62515000,0,0,0,0,0,0,1,0
2003,1956,62515000,0,0,0,0,1,1,1,0
2004,1956,62515000,1,0,0,0,0,0,1,0
2005,1956,62515000,1,0,0,0,0,0,1,0
2006,1956,62515000,1,0,0,0,0,0,1,0
2007,1956,62515000,1,0,0,0,0,0,1,0
2008,1956,62515000,1,0,0,0,0,0,1,0
2009,1956,62515000,1,0,0,0,0,0,1,0
1956,1956,62516000,0,0,0,0,0,0,1,0
1957,1956,62516000,0,0,0,0,0,0,1,0
1958,1956,62516000,0,0,0,0,0,0,1,0
1959,1956,62516000,0,0,0,0,0,0,1,0
1960,1956,62516000,0,0,0,0,0,0,1,0
1961,1956,62516000,0,0,0,0,0,0,1,0
1962,1956,62516000,0,0,0,0,0,0,1,0
1963,1956,62516000,0,0,0,0,0,0,1,0
1964,1956,62516000,0,0,0,0,0,0,1,0
1965,1956,62516000,0,0,0,0,0,0,1,0
1966,1956,62516000,0,0,0,0,0,0,1,0
1967,1956,62516000,0,0,0,0,0,0,1,0
1968,1956,62516000,0,0,0,0,0,0,1,0
1969,1956,62516000,0,0,0,0,0,0,1,0
1970,1956,62516000,0,0,0,0,0,0,1,0
1971,1956,62516000,0,0,0,0,0,0,1,0
1972,1956,62516000,0,0,0,0,0,0,1,0
1973,1956,62516000,0,0,0,0,0,0,1,0
1974,1956,62516000,0,0,0,0,0,0,1,0
1975,1956,62516000,0,0,0,0,0,0,1,0
1976,1956,62516000,0,0,0,0,0,0,1,0
1977,1956,62516000,0,0,0,0,0,0,1,0
1978,1956,62516000,0,0,0,0,0,0,1,0
1979,1956,62516000,0,0,0,0,0,0,1,0
1980,1956,62516000,0,0,0,0,0,0,1,0
1981,1956,62516000,0,0,0,0,0,0,1,0
1982,1956,62516000,0,0,0,0,0,0,1,0
1983,1956,62516000,0,0,0,0,0,0,1,0
1984,1956,62516000,0,0,0,0,0,0,1,0
1985,1956,62516000,0,0,0,0,0,0,1,0
1986,1956,62516000,0,0,0,0,0,0,1,0
1987,1956,62516000,0,0,0,0,0,0,1,0
1988,1956,62516000,0,0,0,0,0,0,1,0
1989,1956,62516000,0,0,0,0,0,0,1,0
1990,1956,62516000,0,0,0,0,0,0,1,0
1991,1956,62516000,0,0,0,0,0,0,1,0
1992,1956,62516000,0,0,0,0,0,0,1,0
1993,1956,62516000,0,0,0,0,0,0,1,0
1994,1956,62516000,0,0,0,0,0,0,1,0
1995,1956,62516000,0,0,0,0,0,0,1,0
1996,1956,62516000,0,0,0,0,0,0,1,0
1997,1956,62516000,0,0,0,0,0,0,1,0
1998,1956,62516000,0,0,0,0,0,0,1,0
1999,1956,62516000,0,0,0,0,0,0,1,0
2000,1956,62516000,0,0,0,0,0,0,1,0
2001,1956,62516000,0,0,0,0,0,0,1,0
2002,1956,62516000,0,0,0,0,0,0,1,0
2003,1956,62516000,0,0,0,0,0,0,1,0
2004,1956,62516000,0,0,0,0,0,0,1,0
2005,1956,62516000,0,0,0,0,0,0,1,0
2006,1956,62516000,1,0,0,0,0,0,1,0
2007,1956,62516000,1,0,0,0,0,0,1,0
2008,1956,62516000,1,0,0,0,0,0,1,0
2009,1956,62516000,1,0,0,0,0,0,1,0
1947,1947,75001000,1,1,1,1,0,0,1,0
1948,1947,75001000,1,1,1,1,0,0,1,0
1949,1947,75001000,1,1,1,1,0,0,1,0
1950,1947,75001000,1,1,1,1,0,0,1,0
1951,1947,75001000,1,1,1,1,0,0,1,0
1952,1947,75001000,1,1,1,1,0,0,1,0
1953,1947,75001000,1,1,1,1,0,0,1,0
1954,1947,75001000,1,1,1,1,0,0,1,0
1955,1947,75001000,1,1,1,1,0,0,1,0
1956,1947,75001000,1,1,1,1,0,0,1,0
1957,1947,75001000,1,1,1,1,0,0,1,0
1958,1947,75001000,1,1,1,1,0,0,1,0
1959,1947,75001000,1,1,1,1,0,0,1,0
1960,1947,75001000,1,1,1,1,0,0,1,0
1961,1947,75001000,1,1,1,1,0,0,1,0
1962,1947,75001000,1,1,1,1,0,0,1,0
1963,1947,75001000,1,1,1,1,0,0,1,0
1964,1947,75001000,1,1,1,1,0,0,1,0
1965,1947,75001000,1,1,1,1,0,0,1,0
1966,1947,75001000,1,1,1,1,0,0,1,0
1967,1947,75001000,1,1,1,1,0,0,1,0
1968,1947,75001000,1,1,1,1,0,0,1,0
1969,1947,75001000,1,1,1,1,0,0,1,0
1970,1947,75001000,1,1,1,1,0,0,1,0
1971,1947,75001000,1,1,1,1,0,0,1,0
1972,1947,75001000,1,1,1,1,0,0,1,0
1973,1947,75001000,1,1,1,1,0,0,1,0
1974,1947,75001000,1,1,1,1,0,0,1,0
1975,1947,75001000,1,1,1,1,0,0,1,0
1976,1947,75001000,1,1,1,1,0,0,1,0
1977,1947,75001000,1,1,1,1,0,0,1,0
1978,1947,75001000,1,1,1,1,0,0,1,0
1979,1947,75001000,1,1,1,1,0,0,1,0
